Unnamed: 0,bodypart2_x,bodypart2_y,bodypart2_p,bodypart4_x,bodypart4_y,bodypart4_p,bodypart14_x,bodypart14_y,bodypart14_p,bodypart15_x,bodypart15_y,bodypart15_p,bodypart16_x,bodypart16_y,bodypart16_p,Fish_mid_x,Fish_mid_y,Fish_mid_p
0,1216.3663,653.42993,0.51709694,1210.5631,649.13745,0.026427366,1210.7871,654.72974,0.07145162,1216.4706,682.2618,0.02417704,743.5442,214.45822,0.042178657,1182.1897,622.89075,
1,1218.0516,655.352,0.62594426,1210.4597,634.1732,0.027082799,1211.0583,655.0667,0.07690878,1216.0294,681.6057,0.022760581,743.42896,214.38547,0.039965197,1190.4413,630.62933,
2,1217.7742,655.6829,0.59190494,1210.2825,648.793,0.023310263,1211.3662,655.4481,0.07174989,1215.205,682.40173,0.021905798,743.29895,214.3069,0.038455516,1189.7144,630.55817,
3,1217.0349,656.5622,0.6382035,1210.7174,634.0072,0.029077344,1210.769,656.78546,0.06664018,1214.8506,683.3088,0.021891236,743.2671,214.44365,0.038932968,1190.5796,632.77563,
4,1217.5642,656.6104,0.6000358,1210.3995,633.7219,0.028325135,1205.7076,655.9892,0.07232675,746.9006,217.56084,0.018140372,743.35834,214.47836,0.040397268,1175.5117,617.3962,
5,1216.3125,656.9137,0.69596916,1210.4988,634.58356,0.020859623,1204.7216,656.7963,0.068729796,746.81067,217.66624,0.016943008,743.2238,214.61848,0.039093103,1181.1409,624.0245,
6,1208.9581,655.95135,0.66266817,1210.4797,634.7368,0.02140358,1204.6765,657.0532,0.06377376,1212.8414,661.80664,0.017766748,743.1046,214.63635,0.038448066,1184.1388,632.49316,
7,1208.1398,656.7971,0.72353697,1210.1532,634.7499,0.022738531,1203.6886,657.3596,0.06162009,1212.518,662.0593,0.01884209,743.0856,214.56366,0.039147906,1184.9501,634.77185,
8,1207.7993,657.36017,0.7022658,1210.7194,633.9951,0.026395487,1203.5621,657.8651,0.070820846,1214.9489,672.6144,0.01881361,743.02527,214.44304,0.040087998,1183.498,634.41034,
9,1207.318,658.45593,0.7887671,1210.2631,635.3074,0.023693293,1203.1332,658.0136,0.08172635,1213.6014,673.6575,0.016668454,743.1324,214.50946,0.0380141,1186.5214,638.7478,
10,1207.2004,660.46387,0.75600845,1210.818,634.95325,0.019040434,1202.5599,658.0507,0.061792865,1201.6697,694.9909,0.02432417,743.1126,214.61713,0.036615115,1186.2356,641.5093,
11,1206.969,662.039,0.7292294,1194.1405,647.99567,0.018380953,1202.4736,658.93756,0.061309163,1202.4336,695.65656,0.018501272,743.1196,214.60826,0.036232118,1185.4244,642.1536,
12,1206.1445,663.19763,0.71286356,430.8623,862.9803,0.01759063,1202.0564,658.92804,0.05875416,1199.4274,708.96674,0.01737459,743.07996,214.60829,0.036247183,1184.0939,643.0213,
13,1206.393,663.15515,0.7439341,1192.0846,716.4552,0.019834617,1203.0153,659.01056,0.056993105,1198.6471,709.1402,0.027191635,743.2859,214.48982,0.038967382,1183.8564,643.1168,
14,1205.4991,664.2425,0.7250962,1191.64,715.8951,0.028566996,1203.6616,669.68463,0.05444177,1197.8,709.49677,0.041304074,743.2962,214.4779,0.040949635,1181.6619,643.7452,
15,1203.7958,666.1543,0.73506033,1198.158,638.6258,0.020059258,1217.2899,676.9443,0.08241108,1197.1884,709.1258,0.027231479,743.38025,214.40195,0.041135635,1179.9984,644.48096,
16,1201.8276,666.5704,0.6698133,1200.2083,636.9146,0.029692044,1201.3855,664.32306,0.09773367,1195.8381,708.3598,0.021971934,743.38855,214.25533,0.03988451,1176.6575,643.1689,
17,1201.8467,672.08203,0.7825187,1200.4895,636.6218,0.044143375,1201.9208,665.65393,0.1023253,1195.2156,708.34314,0.019927688,743.3393,214.2904,0.038320262,1180.7917,652.07635,
18,1192.2085,672.0133,0.85470784,1204.109,635.1946,0.047978047,1202.6836,666.69916,0.12893516,1195.453,708.1866,0.020811008,743.2848,214.31248,0.038435377,1173.4033,653.58887,
19,1190.6377,672.7318,0.90458506,1204.0221,633.60065,0.117707014,1202.1748,676.2713,0.19567202,1194.698,707.5219,0.024623157,743.23773,214.3075,0.036954563,1173.6287,656.0843,
20,1189.1124,673.72076,0.889997,1200.1881,632.5926,0.12777229,1201.8507,676.63104,0.2178888,1193.0076,708.26025,0.029471468,743.25916,214.49396,0.03811681,1171.4851,656.5042,
21,1187.5054,675.7098,0.91487813,1204.1475,632.2563,0.2946444,1202.2147,677.4617,0.4448104,1191.596,708.93616,0.02753993,743.09406,214.49266,0.036974583,1170.8428,659.23193,
22,1184.6296,676.92053,0.86448795,1206.1919,633.05817,0.55760217,1201.4612,678.66614,0.50958025,1191.6907,709.3242,0.0298414,743.0066,214.52899,0.033367716,1168.9723,661.3314,
23,1178.7203,677.68256,0.8747926,1206.6002,633.0073,0.58934146,1200.3644,679.9552,0.5692911,1191.4551,709.716,0.03492311,743.0969,214.53516,0.031641178,1164.5504,663.3035,
24,1176.7174,680.0377,0.8908445,1205.6083,633.1282,0.66011417,1197.3569,680.001,0.5169766,1190.3983,708.9455,0.026911486,743.31586,214.52235,0.033659503,1161.7714,664.3862,
25,1175.6393,680.5199,0.8854533,1205.7391,634.30945,0.7768556,1196.0935,680.1232,0.4624147,1181.0032,691.1963,0.020217318,743.31226,214.41167,0.033633996,1160.2743,664.0596,
26,1173.277,681.6457,0.88614994,1204.442,634.93353,0.817649,1188.0344,680.8737,0.5881623,1179.3099,709.6987,0.0204219,743.271,214.36267,0.036150377,1156.9183,664.3346,
27,1171.0702,682.28723,0.89514977,1203.4442,635.66235,0.84147197,1187.0527,681.38696,0.6150208,1155.6486,710.62744,0.023146003,743.33105,214.46986,0.038311187,1153.5665,664.2373,
28,1169.6237,682.6047,0.8719633,1203.2563,635.4578,0.82269466,1186.4976,681.64233,0.5958558,1170.2986,692.7286,0.021334635,743.2174,214.6324,0.0388807,1151.8539,663.3175,
29,1168.2443,685.44635,0.88898873,1202.7377,635.92,0.82580847,1185.9863,682.3957,0.5942982,1170.2805,692.7186,0.025946023,743.1418,214.59492,0.034184426,1152.989,668.6865,
30,1166.9427,686.5432,0.8729589,1201.7172,636.78906,0.84356076,1184.749,682.7931,0.5755744,1169.8083,692.911,0.027679656,743.0457,214.60643,0.03415898,1151.5377,669.48645,
31,1163.9093,684.687,0.88365567,1201.6719,636.9697,0.8585478,1187.214,688.19714,0.64706606,1169.1412,693.33575,0.029174829,742.99274,214.63034,0.03460727,1148.6956,667.78345,
32,1162.9349,684.94934,0.90252686,1200.8414,637.3581,0.83755445,1186.486,689.0512,0.6234709,1168.2345,693.6369,0.024740264,743.0373,214.6836,0.03456178,1147.9829,668.27454,
33,1163.0836,685.3814,0.89953375,1200.4374,637.36163,0.83519953,1186.2277,688.50824,0.659928,1168.0399,693.636,0.02452752,743.10504,214.51558,0.03775595,1146.7239,667.10815,
34,1162.5743,686.53687,0.91243905,1198.7968,637.76746,0.79138565,1185.2336,689.1262,0.64047474,1167.1665,693.9649,0.022612698,743.1382,214.48624,0.036347687,1146.9868,669.04663,
35,1162.5702,687.7282,0.9239842,1194.2845,636.2711,0.8288835,1184.7866,689.38544,0.6478732,1166.8835,693.80023,0.02293178,743.32056,214.62509,0.040145516,1145.6188,668.6273,
36,1161.2363,688.7301,0.93421614,1194.3185,636.81384,0.8234267,1183.3092,689.3456,0.6490994,1165.9001,693.6397,0.021106489,743.41125,214.72586,0.044650096,1142.6783,667.6688,
37,1160.0005,688.5824,0.9385076,1194.085,637.23956,0.8385331,1182.0453,689.6196,0.64282244,1165.5748,693.8973,0.020141954,743.1883,214.47496,0.04053216,1143.2047,669.4572,
38,1159.3578,689.1396,0.9373326,1193.1528,637.1807,0.8514148,1181.0372,690.19543,0.620969,1164.6545,723.62427,0.0225847,743.1994,214.51956,0.03964878,1142.9701,671.09247,
39,1158.2913,688.91315,0.942317,1193.1106,637.23785,0.85300934,1180.0331,690.3049,0.6118211,1164.3816,723.96936,0.023464166,743.0784,214.54616,0.038353946,1142.5741,671.6134,
40,1157.0741,689.15924,0.93823844,1191.4233,637.55237,0.8539508,1178.3619,690.40686,0.56076574,1163.8096,724.2295,0.023117024,743.0163,214.57224,0.03750178,1141.6843,672.15265,
41,1155.9015,689.79956,0.933982,1191.2203,637.0808,0.86781925,1173.3992,689.1727,0.5619195,1163.3486,724.67596,0.024921851,743.0017,214.65276,0.03648623,1140.953,673.25616,
42,1154.9038,690.3478,0.9251697,1191.1096,637.3456,0.8584955,1172.5695,690.4638,0.629729,1162.7396,724.8262,0.025717882,743.032,214.65753,0.037792284,1139.3639,673.0614,
43,1153.4066,690.6653,0.9104009,1190.5446,637.5353,0.863185,1172.6288,690.7711,0.6556331,1162.3853,724.34674,0.021606678,743.1315,214.76642,0.039341208,1136.9895,672.13983,
44,1152.296,690.94653,0.8984716,1189.0118,637.3333,0.86539495,1172.2825,691.9644,0.67214775,1153.6808,704.0145,0.023683123,743.1537,214.74622,0.039689705,1135.4471,671.6183,
45,1148.1366,691.0613,0.907509,1188.8141,637.52795,0.8673163,1171.9602,692.1852,0.70780647,1152.6989,704.36395,0.025686156,743.1853,214.80478,0.04066083,1131.3492,671.5273,
46,1147.3071,691.4859,0.92797303,1188.2056,637.6928,0.8667417,1171.4469,692.8675,0.7065807,1152.0177,704.53723,0.021491513,743.19806,214.80418,0.041852273,1130.3483,671.64386,
47,1146.3695,691.90173,0.9309635,1188.1927,638.0897,0.8751663,1170.3251,693.039,0.6800955,1140.6338,705.0745,0.020516438,743.1822,214.8329,0.040067658,1129.9584,672.8963,
48,1145.4614,692.1376,0.93582666,1187.016,638.136,0.85124755,1168.099,693.2105,0.6297348,1150.4901,704.3978,0.02078561,743.0872,214.9465,0.04080724,1129.104,672.8698,
49,1144.4105,692.88763,0.9414892,1190.2273,639.50214,0.8345938,1166.9923,693.39453,0.6495622,746.815,217.77696,0.01894316,743.23145,214.88193,0.042522874,1119.892,663.64777,
50,1143.5774,693.08417,0.9429422,1189.7527,639.91504,0.8509372,1165.192,692.9289,0.63705933,1160.0999,724.61346,0.022805167,743.1612,214.92218,0.04169732,1127.3785,674.00714,
51,1142.4026,691.75824,0.9455539,1188.3146,641.0913,0.8389282,1164.0697,692.61694,0.6479581,1139.6886,705.3245,0.019872501,743.0977,214.86069,0.040279258,1126.3564,672.9262,
52,1140.3042,691.5213,0.9341737,1186.9899,641.60675,0.8104855,1162.5621,692.7914,0.5880764,1139.1176,704.89526,0.022813296,743.14703,214.83759,0.040722907,1124.0665,672.3706,
53,1138.4768,691.50195,0.9295662,1188.4086,640.48346,0.8210149,1158.2476,691.51447,0.64270127,1138.4933,704.4226,0.026946504,743.12317,214.82578,0.037236113,1123.6632,673.9911,
54,1136.59,691.66736,0.91421723,1179.84,637.5639,0.7776362,1157.4117,692.38525,0.69322854,1137.5012,704.55835,0.025996128,743.04645,214.86232,0.03501875,1122.4829,674.88983,
55,1134.7705,693.2837,0.8984874,1179.4862,637.8932,0.8144202,1156.9836,693.1035,0.74685466,1137.3395,705.0493,0.023383547,743.109,214.75964,0.034275573,1120.7932,676.4175,
56,1132.3625,690.94006,0.90313774,1178.5474,638.11285,0.8374876,1155.2776,693.84784,0.6913854,1136.511,704.8292,0.020706525,743.08777,214.68398,0.03383743,1118.6981,674.41296,
57,1130.1995,692.0516,0.92427874,1178.8915,638.2607,0.8396594,1152.4279,694.11176,0.72521585,1136.2621,704.6099,0.023327114,742.931,214.73776,0.033173084,1117.245,676.206,
58,1128.2935,692.3685,0.93001205,1178.3037,638.4391,0.83517337,1151.1417,694.3092,0.687716,1134.5378,704.586,0.021536147,742.872,214.9258,0.033203263,1115.4346,676.5376,
59,1126.4606,693.03217,0.9306801,1179.0499,638.14343,0.8564432,1149.7913,694.0459,0.6965043,1132.9182,704.2962,0.02445413,742.8712,214.99503,0.032812297,1113.8804,677.4341,
60,1124.4182,692.9661,0.92745346,1178.36,638.55347,0.8719866,1147.9935,693.3103,0.6266896,1123.4922,706.0271,0.02083045,742.6978,214.94882,0.030282184,1112.5859,678.45166,
61,1122.4365,693.2175,0.92285,1177.4901,638.47205,0.85745144,1144.3872,693.43604,0.6536129,1122.9877,705.7983,0.024833124,742.8919,214.8564,0.033681974,1109.424,677.1178,
62,1120.2819,693.7235,0.9013238,1176.4148,638.2196,0.8359955,1143.7893,694.891,0.7148529,1121.7313,706.265,0.023990802,743.0227,214.80597,0.03399565,1106.949,677.0655,
63,1118.9059,694.55896,0.88335866,1175.6823,638.4615,0.7993628,1142.8951,694.9167,0.75234854,1121.3383,706.57715,0.025121849,743.13367,214.68399,0.03558462,1104.8066,676.79083,
64,1115.1683,693.1894,0.86453086,1173.9542,639.3606,0.7862765,1141.6831,695.41034,0.74338794,1120.7422,707.007,0.02272741,743.30646,214.70308,0.038820516,1099.7169,673.4707,
65,1113.638,694.2777,0.88566744,1165.5813,637.8939,0.7652821,1139.6116,695.6442,0.74017555,1120.3823,707.0671,0.022128534,743.2797,214.76697,0.039736822,1098.2637,674.4671,
66,1112.6399,695.20337,0.88260174,1164.8843,638.18536,0.8017285,1138.0444,696.2833,0.7187395,1119.4612,707.07684,0.02416149,1242.9092,639.6161,0.05932606,1120.8102,692.0868,
67,1111.2627,694.9747,0.88791215,1163.9332,638.2551,0.8301523,1136.6249,696.334,0.6805881,1238.7571,641.10406,0.024161365,1241.7588,640.1672,0.095420204,1126.6796,688.49194,
68,1110.095,695.08844,0.8803409,1163.9001,637.9868,0.8357591,1135.2572,696.2074,0.7034257,1117.0105,706.8257,0.026612826,1241.7229,640.25885,0.06511127,1119.1011,691.7372,
69,1108.0281,695.42285,0.89925945,1162.8302,637.12933,0.85114926,1135.598,698.2397,0.68241763,1115.4996,706.4539,0.025858663,743.3115,214.61049,0.036903795,1094.2382,677.2751,
70,1107.0768,695.8584,0.88791656,1163.1162,636.95807,0.84225625,1134.7183,698.82477,0.65766966,1114.8818,706.7728,0.022537777,743.2524,214.66864,0.03764109,1092.8179,677.01373,
71,1105.4664,696.2044,0.882049,1162.573,637.7908,0.84940094,1133.5128,698.826,0.65970385,1114.246,707.62244,0.024410022,743.20294,214.75394,0.039003193,1090.7487,676.6379,
72,1103.9689,695.4977,0.87758327,1161.4464,638.23804,0.86758447,1128.9758,696.67816,0.66790247,1113.4071,707.0937,0.026193084,742.9461,214.84352,0.03602743,1090.3921,677.39496,
73,1103.2576,695.88745,0.8777668,1160.5205,638.51245,0.8652719,1128.3539,696.87976,0.6941008,1106.0841,707.506,0.027565915,743.10443,214.74484,0.03749517,1089.0173,677.09265,
74,1098.4247,698.7635,0.8114262,1160.5753,638.09875,0.87357235,1127.4045,697.64124,0.6857932,1108.1152,708.92694,0.025555918,743.17834,214.64723,0.038881537,1082.9373,677.56903,
75,1098.6322,699.21045,0.8376805,1159.3439,637.9762,0.8447866,1125.9021,696.90186,0.67604107,1104.5477,708.3883,0.028741792,743.286,214.72432,0.042761117,1082.1064,676.71405,
76,1097.6364,696.3793,0.85288703,1158.7603,638.87146,0.85293436,1123.6606,701.00653,0.7273772,1103.5026,708.0018,0.023817783,743.34424,214.45699,0.038802337,1082.7728,676.2561,
77,1096.9943,696.47766,0.8610907,1158.4198,638.6682,0.8236641,1123.1051,700.55414,0.7509264,1106.5648,708.53906,0.021932786,743.44635,214.40833,0.041112963,1081.4928,675.3176,
78,1095.8271,699.037,0.8646291,1158.1676,639.01013,0.8037894,1121.8488,701.03876,0.74907917,1105.9468,708.2832,0.021252602,743.42896,214.41719,0.041120503,1080.4272,677.7519,
79,1094.8018,698.7482,0.8726644,1149.7565,639.38385,0.79042816,1121.8087,700.51013,0.74628824,1100.4692,708.7375,0.023787102,743.32513,214.46335,0.04169837,1079.3232,677.47626,
80,1092.8455,697.1226,0.86453044,1150.0831,639.23083,0.7809547,1119.5673,700.56384,0.76042205,1099.3821,708.666,0.022250282,743.3285,214.74275,0.04572605,1075.8627,673.74426,
81,1090.6903,697.6631,0.8740305,1148.5497,639.6392,0.80929524,1117.8049,700.5675,0.7215816,1098.5416,708.3121,0.023492113,743.22424,214.63013,0.043008447,1074.9976,675.841,
82,1089.5725,696.80975,0.86910045,1147.5183,638.9265,0.7993072,1117.3245,700.04535,0.69679344,1098.109,708.15356,0.023863237,743.1764,214.69334,0.041316953,1074.4718,675.77875,
83,1088.8994,696.61475,0.86197484,1146.9182,638.9843,0.8365298,1116.9404,699.92505,0.6314488,1097.5546,707.84753,0.026326075,743.28986,214.67212,0.04304621,1073.1703,674.6572,
84,1087.4326,696.35596,0.8410074,1146.3806,639.247,0.825939,1112.0685,701.3503,0.6638641,1090.4639,707.87146,0.025023432,743.3184,214.7419,0.04645991,1069.995,672.15015,
85,1085.5719,697.11426,0.8245648,1145.8264,639.8264,0.8263066,1110.5804,701.4295,0.73525697,1089.7837,707.60754,0.029256683,743.356,214.52724,0.044235304,1068.8527,673.6855,
86,1081.5095,696.0033,0.83543676,1144.9655,640.12897,0.8424916,1108.949,701.8989,0.74004894,1215.3569,653.40686,0.04460116,1224.5416,642.75824,0.053313173,1096.0756,690.9264,
87,1080.2908,696.92914,0.8557471,1143.8524,640.00836,0.8215678,1107.7155,701.98694,0.7656451,1213.6595,654.97784,0.097425364,1217.7236,651.7046,0.09502815,1105.1462,688.93,
88,1079.2982,696.9153,0.8660609,1142.7869,639.9663,0.79951555,1106.4375,701.9019,0.7586851,1210.5665,653.4297,0.2888145,1217.2087,647.4167,0.3017666,1133.8958,678.0388,
89,1078.3168,697.98145,0.8724501,1142.7,640.3844,0.80139065,1105.8405,701.8531,0.7545639,1211.5264,653.4556,0.13068084,1216.4819,650.02515,0.12557034,1109.111,687.491,
90,1077.4216,697.58923,0.890764,1141.5479,641.04626,0.781146,1104.9285,701.67126,0.7470146,1211.1156,653.5957,0.13408189,1216.1663,649.7084,0.13258518,1108.8027,687.008,
91,1076.4589,697.23315,0.9057575,1141.8107,641.51294,0.7588261,1104.3319,700.99066,0.7332147,1211.2244,654.21545,0.07618916,1215.2888,650.9189,0.08234852,1096.848,690.5701,
92,1075.2528,696.9569,0.8974362,1141.6077,641.4899,0.7370065,1103.5535,700.9425,0.76115024,1088.434,706.0662,0.02208901,743.3239,214.46626,0.03692796,1062.7417,678.5387,
93,1074.4457,696.76434,0.9001319,1132.7251,640.7018,0.7513494,1103.4209,700.3249,0.7343381,1083.295,707.03467,0.020113511,743.34406,214.48811,0.037189685,1061.7706,678.247,
94,1073.6539,695.6068,0.89358014,1131.2468,641.0795,0.8105719,1102.2505,700.35724,0.67957896,1082.9827,706.3578,0.021573331,743.2059,214.48471,0.037285503,1060.9291,677.0156,
95,1072.4247,696.03033,0.88610566,1130.8759,640.51984,0.8174396,1101.1665,700.7949,0.63311225,1082.1672,706.66223,0.025261564,743.3132,214.52713,0.03998672,1058.8503,676.0744,
96,1070.4049,695.8523,0.8626729,1129.3418,641.47253,0.84277016,1096.6111,698.73846,0.6660936,1076.9844,708.8911,0.02595492,743.19794,214.64618,0.03961436,1056.6248,675.68054,
97,1069.4458,695.8107,0.8628913,1128.983,641.90533,0.8450605,1096.0382,699.06116,0.7208431,1076.5319,708.3188,0.028128328,743.33344,214.61401,0.042415947,1054.8406,674.3217,
98,1066.7207,693.9185,0.84786236,1128.3341,642.3451,0.849367,1095.3883,699.3039,0.7257572,1246.7781,675.7378,0.032292318,1253.5024,672.7865,0.10211372,1092.0574,691.124,
99,1065.619,694.86084,0.88023,1127.134,642.5642,0.8479891,1094.0762,698.84875,0.7571709,1245.9386,676.9197,0.031450227,1252.8411,678.308,0.11357474,1091.8904,692.4768,
100,1064.7618,694.6068,0.8863935,1125.8022,642.6079,0.83764446,1092.2415,698.6915,0.74614537,1075.0238,707.5716,0.027935946,1252.7825,678.4406,0.056418218,1075.9846,694.04034,
101,1063.868,695.2763,0.89538175,1125.2765,643.18066,0.806343,1091.2095,698.5393,0.7462727,1241.5725,680.7886,0.04483076,1252.19,678.74194,0.15060133,1097.1718,692.3981,
102,1062.3015,694.9462,0.8979258,1125.5845,642.8335,0.8020799,1089.0865,701.0691,0.74368685,1241.9584,680.1744,0.055073176,1253.4333,679.33,0.21768104,1106.2931,691.34753,
103,1061.8322,695.1602,0.90744644,1125.8408,642.61755,0.7953356,1088.0073,700.8823,0.7496743,1241.963,681.0698,0.030605486,1252.3577,678.8293,0.118454844,1088.4119,692.921,
104,1060.5641,694.6752,0.90421265,1125.479,643.10504,0.78117615,1087.1432,700.38696,0.72406596,1241.5164,682.34375,0.058536924,1252.528,680.0576,0.21577604,1104.6986,691.38635,
105,1058.5244,694.5053,0.89846504,1126.2649,643.2789,0.7655822,1086.3486,700.81067,0.69963795,1240.3505,682.9719,0.122755036,1251.5953,680.97516,0.42704296,1130.866,689.53815,
106,1058.093,694.55115,0.8899327,1115.6602,641.73157,0.8043356,1085.761,700.7498,0.672308,1239.9044,682.4904,0.23005034,1251.086,680.4715,0.62229127,1151.0311,687.9298,
107,1056.624,694.15686,0.8752604,1115.6538,642.61615,0.81469244,1085.0374,700.74255,0.63776803,1237.4745,683.7076,0.25970566,1249.2977,680.9786,0.62834233,1151.9181,687.9219,
108,1054.934,693.12585,0.85756606,1115.079,643.07214,0.8328797,1079.9375,697.3176,0.65369284,1236.7727,685.0147,0.25553924,1248.7588,682.05347,0.58141387,1148.86,688.1036,
109,1053.3784,693.9215,0.84350395,1116.145,642.26416,0.81403786,1078.6903,697.4268,0.6979355,1235.9637,686.6109,0.361051,1249.1971,682.8599,0.6153043,1155.8098,688.73114,
110,1051.3291,692.9976,0.84668046,1116.7023,642.08856,0.8280577,1078.1599,697.4948,0.72022337,1236.0819,687.4947,0.3328335,1248.4318,686.3032,0.5764628,1151.0538,689.7569,
111,1050.9135,693.67004,0.867107,1117.2004,642.13806,0.8090799,1077.3352,697.55865,0.73885626,1235.9547,687.61163,0.29861253,1248.1926,686.2678,0.53627187,1145.5385,690.2748,
112,1049.922,693.5139,0.87570685,1116.802,642.77466,0.784398,1076.5665,697.7176,0.73262614,1234.0751,687.50287,0.2601558,1247.2799,686.84564,0.52503574,1141.1548,690.4644,
113,1049.0901,693.2134,0.8921418,1116.6775,642.6992,0.8027889,1075.9373,697.2662,0.7474019,1232.8685,688.2815,0.4517787,1246.3148,687.36707,0.64627314,1154.8528,690.1954,
114,1047.9243,692.8369,0.90035504,1116.5682,643.3397,0.78708524,1075.075,697.3016,0.74006397,1233.9575,688.1227,0.49055895,1246.5503,687.7303,0.6912573,1157.6953,690.0309,
